cell_type,alpha_hat,miRNA
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6810-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6811-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6811-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6812-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6812-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6813-3p
b_lymphocyte_cd19,0.0573826372515909,hsa-miR-6813-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6814-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6814-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6815-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6815-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6816-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6816-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6817-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6817-5p
b_lymphocyte_cd19,0.0559810738027459,hsa-miR-6818-3p
b_lymphocyte_cd19,0.057223699011992,hsa-miR-6818-5p
b_lymphocyte_cd19,0.0559810738027459,hsa-miR-6819-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6819-5p
b_lymphocyte_cd19,0.0572664090371532,hsa-miR-6820-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6820-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6821-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6821-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6822-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6822-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6823-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6823-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6824-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6824-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6825-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6825-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6826-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6826-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6827-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6827-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6828-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6828-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6829-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6829-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6830-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6830-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6831-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6831-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6832-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6832-5p
b_lymphocyte_cd19,0.0560040905838627,hsa-miR-6833-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6833-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6834-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6834-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6835-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6835-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6836-3p
b_lymphocyte_cd19,0.0560596251627749,hsa-miR-6836-5p
b_lymphocyte_cd19,0.0649044347250168,hsa-miR-6837-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6837-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6838-3p
b_lymphocyte_cd19,0.061592196952324,hsa-miR-6838-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6839-3p
b_lymphocyte_cd19,0.0560040905838627,hsa-miR-6839-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6840-3p
b_lymphocyte_cd19,0.057322341928077,hsa-miR-6840-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6841-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6841-5p
b_lymphocyte_cd19,0.366829966980846,hsa-miR-6842-3p
b_lymphocyte_cd19,0.0628909231904876,hsa-miR-6842-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6843-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6844
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6845-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6845-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6846-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6846-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6847-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6847-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6848-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6848-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6849-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6849-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6850-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6850-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6851-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6851-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6852-3p
b_lymphocyte_cd19,0.0632794616393042,hsa-miR-6852-5p
b_lymphocyte_cd19,0.0560219567661569,hsa-miR-6853-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6853-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6854-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6854-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6855-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6855-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6856-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6856-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6857-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6857-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6858-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6858-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6859-3p
b_lymphocyte_cd19,0.0704664986560066,hsa-miR-6859-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6860
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6861-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6861-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6862-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6862-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6863
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6864-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6864-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6865-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6865-5p
b_lymphocyte_cd19,0.0559810738027459,hsa-miR-6866-3p
b_lymphocyte_cd19,0.0787616094304948,hsa-miR-6866-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6867-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6867-5p
b_lymphocyte_cd19,0.0701384631768177,hsa-miR-6868-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6868-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6869-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6869-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6870-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6870-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6871-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6871-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6872-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6872-5p
b_lymphocyte_cd19,0.0560040905838627,hsa-miR-6873-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6873-5p
b_lymphocyte_cd19,0.0560851762782008,hsa-miR-6874-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6874-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6875-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6875-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6876-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6876-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6877-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6877-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6878-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6878-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6879-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6879-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6880-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6881-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6881-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6882-3p
b_lymphocyte_cd19,0.0573584791257767,hsa-miR-6882-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6883-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6883-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6884-3p
b_lymphocyte_cd19,0.0560040905838627,hsa-miR-6884-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6885-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6885-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6886-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6886-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6887-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6887-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6888-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6888-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6889-3p
b_lymphocyte_cd19,0.0560596251627749,hsa-miR-6889-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6890-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6890-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6891-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6891-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6892-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6892-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6893-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6893-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6894-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6894-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6895-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-6895-5p
b_lymphocyte_cd19,0.73886920588532,hsa-miR-7-1-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7-2-3p
b_lymphocyte_cd19,0.26395504476283,hsa-miR-7-5p
b_lymphocyte_cd19,0.294824921907525,hsa-miR-708-3p
b_lymphocyte_cd19,0.432563982431274,hsa-miR-708-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7106-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7106-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7107-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7107-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7108-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7108-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7109-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7109-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-711
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7110-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7110-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7111-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7111-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7112-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7112-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7113-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7113-5p
b_lymphocyte_cd19,0.0559486654344031,hsa-miR-7114-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7114-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7150
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7151-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7151-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7152-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7152-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7153-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7153-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7154-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7154-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7155-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7155-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7156-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7156-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7157-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7157-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7158-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7158-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7159-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7159-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7160-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7160-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7161-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7161-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7162-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7162-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-718
b_lymphocyte_cd19,0.0572816682776282,hsa-miR-744-3p
b_lymphocyte_cd19,0.972323435591956,hsa-miR-744-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7515
b_lymphocyte_cd19,0.0559486654344031,hsa-miR-758-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-758-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-759
b_lymphocyte_cd19,0.0588238295211509,hsa-miR-760
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-761
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-762
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-764
b_lymphocyte_cd19,0.0644713911717353,hsa-miR-7641
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-765
b_lymphocyte_cd19,0.477684942799722,hsa-miR-766-3p
b_lymphocyte_cd19,0.0828399971842381,hsa-miR-766-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-767-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-767-5p
b_lymphocyte_cd19,0.0823626996258702,hsa-miR-769-3p
b_lymphocyte_cd19,2.45156540452183,hsa-miR-769-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-770-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7702
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7703
b_lymphocyte_cd19,0.767612704018441,hsa-miR-7704
b_lymphocyte_cd19,0.123113513177048,hsa-miR-7705
b_lymphocyte_cd19,0.389155939631025,hsa-miR-7706
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7843-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7843-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7844-5p
b_lymphocyte_cd19,0.0600209877213712,hsa-miR-7845-5p
b_lymphocyte_cd19,0.0613303222019477,hsa-miR-7846-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7847-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7848-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7849-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7850-5p
b_lymphocyte_cd19,0.0560219567661569,hsa-miR-7851-3p
b_lymphocyte_cd19,0.0559486654344031,hsa-miR-7852-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7853-5p
b_lymphocyte_cd19,0.0560489181747159,hsa-miR-7854-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7855-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7856-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7973
b_lymphocyte_cd19,0.111275287149663,hsa-miR-7974
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7975
b_lymphocyte_cd19,0.078906920919363,hsa-miR-7976
b_lymphocyte_cd19,0.0564221509597781,hsa-miR-7977
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-7978
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-802
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8052
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8053
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8054
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8055
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8056
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8057
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8058
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8059
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8060
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8061
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8062
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8063
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8064
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8065
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8066
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8067
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8068
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8069
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8070
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8071
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8072
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8073
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8074
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8075
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8076
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8077
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8078
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8079
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8080
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8081
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8082
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8083
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8084
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8085
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8086
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8087
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8088
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-8089
b_lymphocyte_cd19,0.0740941804301684,hsa-miR-8485
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-873-3p
b_lymphocyte_cd19,0.0597547294126838,hsa-miR-873-5p
b_lymphocyte_cd19,0.241598450266038,hsa-miR-874-3p
b_lymphocyte_cd19,0.136411386652574,hsa-miR-874-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-875-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-875-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-876-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-876-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-877-3p
b_lymphocyte_cd19,0.253475280976132,hsa-miR-877-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-885-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-885-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-887-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-887-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-888-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-888-5p
b_lymphocyte_cd19,0.0572236990050296,hsa-miR-889-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-889-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-890
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-891a-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-891a-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-891b
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-892a
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-892b
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-892c-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-892c-5p
b_lymphocyte_cd19,0.0572816682811164,hsa-miR-9-3p
b_lymphocyte_cd19,0.164655902022221,hsa-miR-9-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-920
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-921
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-922
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-924
b_lymphocyte_cd19,0.690949022296621,hsa-miR-92a-1-5p
b_lymphocyte_cd19,0.0572236990050296,hsa-miR-92a-2-5p
b_lymphocyte_cd19,653.607359571854,hsa-miR-92a-3p
b_lymphocyte_cd19,1.3563959401236,hsa-miR-92b-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-92b-5p
b_lymphocyte_cd19,0.19172971020249,hsa-miR-93-3p
b_lymphocyte_cd19,8.20040947832278,hsa-miR-93-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-933
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-934
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-935
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-936
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-937-3p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-937-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-938
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-939-3p
b_lymphocyte_cd19,0.0573464697597826,hsa-miR-939-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-940
b_lymphocyte_cd19,1.60429514507111,hsa-miR-941
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-942-3p
b_lymphocyte_cd19,0.236453274476268,hsa-miR-942-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-943
b_lymphocyte_cd19,0.143166446226492,hsa-miR-944
b_lymphocyte_cd19,0.317232363854431,hsa-miR-95-3p
b_lymphocyte_cd19,0.0748210807929321,hsa-miR-95-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-9500
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-96-3p
b_lymphocyte_cd19,0.105976099309539,hsa-miR-96-5p
b_lymphocyte_cd19,0.056188996264913,hsa-miR-98-3p
b_lymphocyte_cd19,4.58811712023697,hsa-miR-98-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-99a-3p
b_lymphocyte_cd19,0.0954543643641264,hsa-miR-99a-5p
b_lymphocyte_cd19,0.0548130912743546,hsa-miR-99b-3p
b_lymphocyte_cd19,0.209976811291791,hsa-miR-99b-5p
natural_killer_cells_cd56,0.0533727229448458,hsa-let-7a-2-3p
natural_killer_cells_cd56,1.09971135284766,hsa-let-7a-3p
natural_killer_cells_cd56,125.872677058136,hsa-let-7a-5p/7c-5p
natural_killer_cells_cd56,1.15401853120016,hsa-let-7b-3p
natural_killer_cells_cd56,13.7437872445708,hsa-let-7b-5p
natural_killer_cells_cd56,0.0533727229448458,hsa-let-7c-3p
natural_killer_cells_cd56,1.04382049912613,hsa-let-7d-3p
natural_killer_cells_cd56,4.89510741634793,hsa-let-7d-5p
natural_killer_cells_cd56,0.0533727229448458,hsa-let-7e-3p
natural_killer_cells_cd56,0.334874040740594,hsa-let-7e-5p
natural_killer_cells_cd56,0.21516649706683,hsa-let-7f-1-3p
natural_killer_cells_cd56,0.205161322216711,hsa-let-7f-2-3p
natural_killer_cells_cd56,180.734833865396,hsa-let-7f-5p
natural_killer_cells_cd56,0.401807839657107,hsa-let-7g-3p
natural_killer_cells_cd56,97.0569038710348,hsa-let-7g-5p
natural_killer_cells_cd56,0.7218317942991,hsa-let-7i-3p
natural_killer_cells_cd56,41.0134024039789,hsa-let-7i-5p
natural_killer_cells_cd56,0.0858541540869765,hsa-miR-1-3p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-1-5p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-100-3p
natural_killer_cells_cd56,0.155615393071032,hsa-miR-100-5p
natural_killer_cells_cd56,30.9590634536828,hsa-miR-101-3p
natural_killer_cells_cd56,0.378665500438196,hsa-miR-101-5p
natural_killer_cells_cd56,0.0935248060777268,hsa-miR-103a-2-5p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-105-3p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-105-5p
natural_killer_cells_cd56,0.261768234512235,hsa-miR-106a-3p
natural_killer_cells_cd56,3.64653972830199,hsa-miR-106b-3p
natural_killer_cells_cd56,2.46617743051066,hsa-miR-106b-5p
natural_killer_cells_cd56,22.3324218982922,hsa-miR-107/103a-3p/103b
natural_killer_cells_cd56,0.230924664621709,hsa-miR-10a-3p
natural_killer_cells_cd56,60.4233074459407,hsa-miR-10a-5p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-10b-3p
natural_killer_cells_cd56,0.584106265812317,hsa-miR-10b-5p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-1178-3p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-1178-5p
natural_killer_cells_cd56,0.0766366531126519,hsa-miR-1179
natural_killer_cells_cd56,0.209512243178071,hsa-miR-1180-3p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-1180-5p
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-1181
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-1182
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-1183
natural_killer_cells_cd56,0.0533727229448458,hsa-miR-1184
natural_killer_cells_cd56,0.0555618990663255,hsa-miR-1185-1-3p
